date,snowfall,rainfall,daily_avg_temp,daily_avg_wind_speed,daily_avg_specific_humidity,atmospheric_radiation,visible_radiation,daily_avg_relative_humidity,total_evapotranspiration,potential_evapotranspiration,effective_rainfall,daily_avg_soil_moisture_index,SSWI_10J,drainage,runoff,snow_water_equivalent_6h,RESR_NEIGE6,daily_avg_snow_depth,snow_depth_6h,max_snow_depth,daily_avg_snow_cover_fraction,snowmelt_runoff,root_liquid_water,WGI_RACINE,min_temp,max_temp,solar,TWh
2012-04-19,0.0,0.4,9.6,3.3,5.301,2499.7,1586.1,73.4,2.3,2.6,-1.9,0.546,-0.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,5.5,14.2,20275.0,0.0101375
2012-04-20,0.0,2.5,9.9,3.7,5.564,2548.2,1498.1,75.3,2.1,2.7,0.4,0.54,-0.762,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,6.9,15.1,22943.0,0.0114715
2012-04-21,0.0,0.9,9.6,3.8,5.558,2539.2,1082.6,75.8,1.3,2.0,-0.4,0.539,-0.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.0,6.8,12.2,21225.0,0.0106125
2012-04-22,0.0,2.5,9.1,3.7,5.512,2502.5,1255.3,77.8,1.8,2.3,0.7,0.542,-0.601,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,6.3,13.4,25655.0,0.0128275
2012-04-23,0.0,13.3,7.7,4.8,5.763,2841.6,627.7,88.1,1.1,1.1,12.2,0.586,-0.473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.0,5.9,10.3,18016.0,0.009008
2012-04-24,0.0,3.0,9.5,3.3,6.014,2804.7,525.4,82.2,0.9,1.4,2.1,0.665,-0.289,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.0,7.1,12.4,21171.0,0.0105855
2012-04-25,0.0,4.5,10.3,6.4,6.275,2763.1,396.2,80.6,1.0,1.6,3.5,0.689,-0.113,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,8.1,13.3,17453.0,0.0087265
2012-04-26,0.0,2.1,12.7,5.6,6.662,2704.0,972.0,73.4,1.5,2.5,0.6,0.684,0.029,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,10.5,15.8,19292.0,0.009646
2012-04-27,0.0,2.1,12.2,2.7,6.562,2617.1,697.9,74.8,0.5,1.8,1.6,0.689,0.142,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,10.2,14.8,17726.0,0.008863
2012-04-28,0.0,4.2,12.2,2.6,8.044,3027.6,468.7,91.3,0.5,1.1,3.7,0.71,0.244,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.0,10.5,15.2,13796.0,0.0068980000000000005
2012-04-29,0.0,4.6,14.5,5.4,7.646,2865.1,1409.0,74.4,3.4,2.9,1.2,0.732,0.338,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.0,13.0,15.8,24085.0,0.0120425
2012-04-30,0.0,2.3,14.5,2.7,7.1,2635.9,1450.1,70.8,1.9,3.0,0.4,0.711,0.409,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,10.0,20.0,15538.0,0.007769
2012-05-01,0.0,0.0,14.8,1.7,6.853,2656.1,1804.2,67.9,3.0,3.1,-3.0,0.697,0.472,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,10.6,18.7,29179.0,0.0145895
2012-05-02,0.0,3.4,11.7,2.7,7.08,2828.3,493.8,83.3,0.7,1.3,2.7,0.692,0.54,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,11.2,12.9,28630.0,0.014315
2012-05-03,0.0,0.0,14.9,1.6,7.377,2777.7,1153.6,71.7,1.4,2.3,-1.4,0.697,0.595,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,10.5,19.5,31827.0,0.0159135
2012-05-04,0.0,1.8,14.8,1.5,8.285,2824.5,825.1,80.0,0.7,1.9,1.1,0.692,0.611,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,12.3,19.8,20759.0,0.0103795
2012-05-05,0.0,21.7,12.6,1.9,7.292,2940.8,947.3,81.5,2.0,2.0,19.7,0.724,0.647,1.1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,11.0,16.6,21279.0,0.0106395
2012-05-06,0.0,0.0,10.8,2.6,6.672,2865.0,852.4,83.4,1.6,1.6,-1.6,0.816,0.729,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.0,9.1,12.7,23380.0,0.01169
2012-05-07,0.0,0.0,13.4,2.4,6.516,2780.9,1732.7,69.9,3.1,2.9,-3.1,0.774,0.808,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,9.0,16.6,31742.0,0.015871
2012-05-08,0.0,0.7,16.2,3.5,8.647,2870.2,494.2,74.9,0.1,2.0,0.6,0.76,0.869,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,13.6,18.4,17648.0,0.008824
2012-05-09,0.0,0.2,18.2,3.2,10.025,2902.7,706.7,77.7,0.4,2.1,-0.2,0.76,0.927,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,15.6,21.2,26540.0,0.01327
2012-05-10,0.0,0.0,22.9,3.7,10.956,2924.8,1565.6,64.2,2.2,4.4,-2.2,0.741,1.011,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,16.8,28.1,31203.0,0.0156015
2012-05-11,0.0,2.8,16.9,3.1,9.05,3110.8,621.1,74.6,1.7,2.0,1.1,0.742,1.107,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.0,14.9,18.8,30995.0,0.015497499999999999
2012-05-12,0.0,0.0,12.7,4.3,5.27,2444.5,1807.5,58.8,3.6,3.8,-3.6,0.715,1.147,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,10.4,16.3,26751.0,0.0133755
2012-05-13,0.0,0.0,11.6,2.6,4.762,2335.6,2638.1,57.4,3.7,3.9,-3.7,0.677,1.158,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.0,6.5,15.7,36229.0,0.0181145
2012-05-14,0.0,0.0,14.7,1.8,5.286,2526.2,2375.9,53.3,2.9,4.1,-2.9,0.646,1.147,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,8.8,20.5,36347.0,0.0181735
2012-05-15,0.0,4.1,10.1,3.7,5.638,2670.9,1192.2,74.2,2.0,2.1,2.1,0.643,1.096,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.0,8.0,10.6,29217.0,0.0146085
2012-05-16,0.0,0.0,11.0,2.2,4.714,2455.2,2264.7,59.7,2.8,3.3,-2.8,0.634,0.959,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.0,7.2,14.2,36793.0,0.0183965
2012-05-17,0.0,0.0,12.8,3.0,4.832,2356.4,1457.3,53.5,1.5,3.3,-1.5,0.616,0.837,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,8.8,15.2,30389.0,0.0151945
2012-05-18,0.0,0.0,15.3,3.3,7.097,2670.9,1347.9,66.7,1.2,3.2,-1.2,0.603,0.721,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.0,12.3,19.6,17081.0,0.0085405
2012-05-19,0.0,4.8,15.3,1.9,8.197,2839.4,1908.2,76.3,1.5,3.2,3.3,0.6,0.602,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.0,12.4,19.3,19861.0,0.0099305
2012-05-20,0.0,4.8,16.7,2.2,9.601,2987.2,810.9,81.9,0.7,2.0,4.1,0.635,0.54,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,10.9,21.7,12229.0,0.0061145
2012-05-21,0.0,19.9,12.4,4.8,8.515,3114.5,474.5,95.4,1.2,1.0,18.7,0.775,0.545,1.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,11.7,12.9,9388.0,0.004694
2012-05-22,0.0,0.0,15.4,4.5,9.163,3214.1,578.9,84.2,1.2,1.6,-1.2,0.798,0.583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.0,12.2,18.1,17065.0,0.0085325
2012-05-23,0.0,0.0,18.9,2.4,10.698,3131.2,2093.5,78.6,3.8,3.8,-3.8,0.763,0.64,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.0,13.6,24.9,25173.0,0.0125865
2012-05-24,0.0,0.0,21.9,2.9,12.25,3191.2,2406.1,75.4,4.3,4.6,-4.3,0.719,0.722,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.0,15.4,27.3,31019.0,0.0155095
2012-05-25,0.0,0.0,22.8,4.0,9.148,2864.6,3084.3,53.7,4.8,6.7,-4.8,0.673,0.775,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,20.4,26.7,35711.0,0.0178555
2012-05-26,0.0,0.0,22.1,3.3,7.076,2773.4,3198.5,43.6,3.4,7.0,-3.4,0.633,0.797,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,16.9,27.3,31562.0,0.015781
2012-05-27,0.0,0.2,21.6,1.2,9.422,2822.9,2425.7,59.1,2.3,4.6,-2.1,0.608,0.814,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,17.4,26.8,30677.0,0.0153385
2012-05-28,0.0,0.0,20.2,2.7,9.38,2832.1,2837.3,64.6,2.4,5.3,-2.4,0.586,0.827,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,14.9,25.6,34187.0,0.0170935
2012-05-29,0.0,0.0,20.6,2.1,9.335,2836.1,2801.9,62.8,2.1,5.2,-2.1,0.564,0.83,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,15.4,25.0,35492.0,0.017746
2012-05-30,0.0,0.7,20.4,2.0,9.456,2796.5,2046.1,64.8,1.6,4.3,-0.9,0.548,0.78,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,17.6,24.7,30925.0,0.0154625
2012-05-31,0.0,0.0,18.0,3.1,9.324,3030.1,1463.5,73.4,1.2,2.9,-1.2,0.541,0.653,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.0,13.5,21.0,32450.0,0.016225
2012-06-01,0.0,0.0,18.2,1.6,9.592,3116.5,733.9,73.9,0.5,2.1,-0.5,0.534,0.539,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,15.7,21.7,35036.0,0.017518
2012-06-02,0.0,13.7,21.8,2.0,10.355,2882.4,1881.1,65.0,1.6,4.1,12.1,0.541,0.453,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,16.4,26.4,31588.0,0.015794
2012-06-03,0.0,2.6,18.0,3.8,10.226,3115.8,880.7,79.7,2.0,2.2,0.6,0.641,0.427,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.0,16.5,19.4,17463.0,0.0087315
2012-06-04,0.0,0.2,13.5,3.5,7.846,2889.9,988.7,81.4,2.0,2.0,-1.8,0.63,0.39,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.0,12.7,15.4,28157.0,0.0140785
2012-06-05,0.0,1.1,13.9,2.5,7.179,2723.9,1534.2,72.8,2.1,2.8,-1.0,0.612,0.361,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,9.4,16.6,32548.0,0.016274
2012-06-06,0.0,0.1,17.5,3.6,9.167,2906.1,1621.3,74.7,2.3,3.4,-2.2,0.597,0.349,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.0,14.4,20.7,24302.0,0.012151
2012-06-07,0.0,11.4,17.6,2.8,10.148,3113.0,733.7,81.3,1.5,2.1,9.9,0.661,0.395,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,15.4,21.2,25431.0,0.0127155
2012-06-08,0.0,2.9,16.8,4.8,8.15,2926.8,1709.8,69.8,4.1,4.0,-1.2,0.673,0.459,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.0,14.7,21.5,26611.0,0.0133055
2012-06-09,0.0,0.1,14.9,3.3,6.688,2545.2,2081.3,64.5,3.4,3.9,-3.3,0.637,0.509,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,11.8,17.8,27445.0,0.0137225
2012-06-10,0.0,5.5,15.4,2.4,8.422,2951.2,746.2,78.0,0.9,2.0,4.6,0.633,0.557,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,13.3,18.4,18439.0,0.0092195
2012-06-11,0.0,0.2,15.6,2.9,8.58,2986.4,1131.4,78.8,2.0,2.4,-1.8,0.657,0.634,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,13.3,18.8,23734.0,0.011866999999999999
2012-06-12,0.0,4.1,13.6,3.3,8.301,2999.6,720.8,85.8,1.3,1.7,2.8,0.657,0.711,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.0,12.6,14.9,24318.0,0.012159
2012-06-13,0.0,2.4,12.8,2.2,7.526,2848.8,1091.5,82.8,1.8,2.1,0.6,0.666,0.737,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.0,9.4,15.9,28545.0,0.0142725
2012-06-14,0.0,6.2,16.8,2.5,8.577,2870.1,1402.7,74.1,2.2,3.2,4.0,0.701,0.795,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.0,11.0,22.1,37743.0,0.0188715
2012-06-15,0.0,3.5,17.6,3.5,9.852,2982.7,1359.8,79.6,2.3,2.9,1.2,0.696,0.885,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,15.0,20.1,33457.0,0.0167285
2012-06-16,0.0,2.4,16.3,3.7,9.84,3194.6,695.7,85.4,1.6,2.0,0.8,0.716,0.985,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,15.2,18.8,33275.0,0.0166375
2012-06-17,0.0,14.9,17.7,2.3,7.641,2700.4,2213.3,61.9,3.8,4.2,11.1,0.708,1.021,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,13.6,21.1,37306.0,0.018653
2012-06-18,0.0,0.1,16.2,2.2,9.1,2993.7,1215.0,79.9,2.1,2.4,-2.0,0.782,1.059,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.0,14.1,18.2,27044.0,0.013522
2012-06-19,0.0,3.4,16.5,2.6,8.871,2991.9,1319.5,76.7,2.5,2.7,0.9,0.76,1.116,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.0,13.7,19.3,19216.0,0.009608
2012-06-20,0.0,2.0,19.4,2.0,10.127,2928.8,2314.1,73.3,4.0,4.3,-2.0,0.744,1.172,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.0,14.3,23.6,30376.0,0.015188
2012-06-21,0.0,9.2,20.1,3.5,11.054,3107.5,1213.3,74.6,2.5,3.2,6.7,0.794,1.22,0.9,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,17.1,25.5,30518.0,0.015259
2012-06-22,0.0,0.0,17.4,3.7,7.688,2649.8,1789.8,63.0,3.3,3.9,-3.3,0.766,1.24,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.0,13.2,20.4,36071.0,0.0180355
2012-06-23,0.0,0.0,17.4,2.1,7.661,2776.1,2353.5,62.7,4.2,4.3,-4.2,0.725,1.244,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,14.6,20.4,38859.0,0.0194295
2012-06-24,0.0,7.9,15.1,2.2,8.634,3108.2,734.5,81.2,1.6,1.8,6.3,0.733,1.252,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,14.4,17.3,31939.0,0.0159695
2012-06-25,0.0,1.6,16.8,1.5,8.423,2837.6,1824.6,72.2,3.0,3.2,-1.4,0.743,1.266,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,12.8,20.0,30065.0,0.0150325
2012-06-26,0.0,0.3,18.5,1.3,11.471,3249.2,666.6,86.1,0.7,1.7,-0.4,0.744,1.291,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,15.8,21.5,33113.0,0.016556500000000002
2012-06-27,0.0,0.0,22.5,1.5,12.706,3156.3,1366.2,76.2,1.9,3.2,-1.9,0.727,1.332,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,17.8,27.0,36145.0,0.0180725
2012-06-28,0.0,0.6,25.6,3.1,13.75,3045.0,1786.3,68.1,2.7,4.9,-2.1,0.704,1.349,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,20.9,31.3,33913.0,0.0169565
2012-06-29,0.0,0.2,19.9,3.2,10.005,3070.7,1535.8,69.8,2.8,3.3,-2.6,0.682,1.366,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.0,15.8,22.5,28511.0,0.0142555
2012-06-30,0.0,0.0,20.0,2.9,9.55,2834.5,1849.2,66.6,2.4,4.3,-2.4,0.656,1.386,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.0,16.1,25.0,31140.0,0.01557
2012-07-01,0.0,0.0,17.8,2.6,7.35,2644.4,2458.2,59.3,2.3,4.6,-2.3,0.632,1.382,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,14.8,20.5,19000.0,0.0095
2012-07-02,0.0,0.0,19.2,2.3,7.717,2661.3,1844.9,56.5,1.6,4.1,-1.6,0.613,1.348,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,14.7,22.7,29805.0,0.0149025
2012-07-03,0.0,0.0,20.6,2.2,10.044,2906.4,894.5,66.9,0.5,2.7,-0.5,0.604,1.29,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,17.3,23.5,35884.0,0.017942
2012-07-04,0.0,0.1,22.7,2.1,11.495,3106.8,1542.9,67.4,1.3,3.7,-1.2,0.593,1.241,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.0,19.5,26.0,29369.0,0.0146845
2012-07-05,0.0,12.6,19.5,1.1,10.991,3304.1,1325.7,78.7,1.9,2.7,10.7,0.619,1.22,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,17.8,22.8,19684.0,0.009842
2012-07-06,0.0,11.3,17.2,3.0,9.941,3207.3,1138.7,82.4,2.8,2.7,8.5,0.707,1.216,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,13.7,21.3,31765.0,0.0158825
2012-07-07,0.0,19.2,17.9,2.9,10.855,3265.0,1174.9,85.5,2.7,2.6,16.5,0.796,1.247,1.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,14.7,22.2,35375.0,0.017687500000000002
2012-07-08,0.0,0.1,17.7,3.2,10.225,3115.3,961.3,81.6,1.8,2.2,-1.7,0.848,1.306,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.0,15.4,20.2,30132.0,0.015066
2012-07-09,0.0,0.0,19.4,1.7,10.117,3072.4,1872.3,72.9,3.5,3.5,-3.5,0.805,1.364,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,16.6,22.0,30621.0,0.0153105
2012-07-10,0.0,1.0,18.0,2.7,9.182,2957.9,1053.4,71.8,2.1,2.6,-1.1,0.778,1.424,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.0,16.6,19.2,26736.0,0.013368
2012-07-11,0.0,1.1,16.4,3.0,8.524,2967.3,1638.6,74.8,3.3,3.3,-2.2,0.763,1.48,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,13.6,19.9,29334.0,0.014667
2012-07-12,0.0,11.3,15.7,2.9,9.092,3017.6,738.4,82.3,1.3,1.9,10.0,0.767,1.56,0.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,14.0,18.6,29650.0,0.014825
2012-07-13,0.0,14.1,15.7,3.2,9.958,3295.9,915.7,90.2,2.4,1.9,11.7,0.866,1.675,2.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,14.2,18.8,27615.0,0.0138075
2012-07-14,0.0,2.3,16.5,3.3,9.226,3079.7,1458.6,80.0,3.1,3.1,-0.8,0.886,1.775,2.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.0,13.3,21.5,29539.0,0.0147695
2012-07-15,0.0,1.4,15.5,3.1,8.163,2843.6,1583.8,75.1,3.2,3.0,-1.8,0.854,1.81,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.0,13.6,17.8,30878.0,0.015439
2012-07-16,0.0,0.0,18.2,3.4,8.309,2863.6,1684.3,64.9,3.0,3.9,-3.0,0.82,1.81,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.0,13.3,22.3,38930.0,0.019465
2012-07-17,0.0,0.0,21.1,3.2,9.826,3052.4,2099.5,63.7,3.9,4.6,-3.9,0.78,1.813,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.0,16.9,24.8,37579.0,0.0187895
2012-07-18,0.0,0.0,22.5,3.1,9.757,2835.7,1873.8,59.5,3.0,4.9,-3.0,0.746,1.787,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.0,19.0,27.0,39066.0,0.019533
2012-07-19,0.0,0.0,18.5,3.2,8.532,2615.6,1479.0,64.7,1.9,3.3,-1.9,0.722,1.755,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.0,14.9,20.0,30557.0,0.0152785
2012-07-20,0.0,0.2,17.7,1.8,8.389,2831.5,1600.4,67.0,1.9,3.2,-1.7,0.704,1.729,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,15.6,20.3,26589.0,0.0132945
2012-07-21,0.0,0.0,17.5,2.5,7.716,2743.7,2209.8,63.0,2.1,4.1,-2.1,0.681,1.712,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,13.9,21.3,36708.0,0.018354
2012-07-22,0.0,0.0,19.0,2.2,7.924,2728.5,2064.3,59.4,1.7,4.1,-1.7,0.662,1.673,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.0,12.7,23.6,40111.0,0.0200555
2012-07-23,0.0,0.0,21.4,2.3,7.63,2946.4,3097.7,49.7,2.4,6.0,-2.4,0.639,1.61,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.0,16.6,25.7,41655.0,0.0208275
2012-07-24,0.0,0.0,23.6,1.6,9.273,2983.6,2759.8,52.3,1.8,5.5,-1.8,0.619,1.563,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.0,17.4,29.0,40054.0,0.020027
2012-07-25,0.0,0.0,25.5,1.6,10.293,3175.7,2571.4,52.7,1.8,5.6,-1.8,0.599,1.508,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.0,20.3,31.6,40002.0,0.020001
2012-07-26,0.0,0.0,26.5,2.3,10.049,3201.4,2762.6,48.3,1.8,6.3,-1.8,0.581,1.43,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,19.2,32.4,37467.0,0.0187335
2012-07-27,0.0,4.7,24.3,1.7,11.818,3182.9,1547.0,63.6,1.2,3.8,3.5,0.576,1.356,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,21.0,29.4,30404.0,0.015202
2012-07-28,0.0,0.0,20.6,2.7,10.736,3065.5,1289.7,71.4,1.9,3.2,-1.9,0.593,1.302,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,18.9,24.1,27338.0,0.013669
2012-07-29,0.0,2.5,16.4,2.6,7.893,2841.0,1680.8,69.1,1.6,3.3,0.9,0.581,1.263,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.0,12.7,20.0,34367.0,0.0171835
2012-07-30,0.0,0.0,16.5,1.9,8.57,2814.1,1194.8,74.3,1.3,2.5,-1.3,0.584,1.239,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,13.0,19.7,35203.0,0.0176015
2012-07-31,0.0,0.0,19.9,1.9,9.093,2868.5,1366.1,64.7,1.3,3.3,-1.3,0.571,1.221,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,15.1,25.7,38532.0,0.019266
2012-08-01,0.0,0.0,22.2,2.0,10.372,3057.4,1412.4,63.5,1.1,3.6,-1.1,0.559,1.207,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.0,15.5,27.8,31512.0,0.015756
2012-08-02,0.0,0.0,21.1,2.7,9.643,2915.1,1726.5,63.1,1.2,4.0,-1.2,0.547,1.196,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,17.6,24.7,32701.0,0.0163505
2012-08-03,0.0,0.9,19.9,2.9,9.894,3030.9,1464.1,69.3,1.4,3.6,-0.5,0.54,1.187,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.0,16.0,24.4,35193.0,0.0175965
2012-08-04,0.0,1.2,20.5,2.2,9.526,3028.7,1802.6,65.1,1.3,3.9,-0.1,0.529,1.176,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,16.4,25.2,31966.0,0.015983
2012-08-05,0.0,1.9,18.4,2.9,9.583,3147.0,1296.2,73.9,1.2,3.0,0.7,0.53,1.18,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,14.8,22.3,24590.0,0.012295
2012-08-06,0.0,0.7,17.9,3.6,9.01,2977.4,1770.2,72.4,1.7,3.4,-1.0,0.528,1.185,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,13.6,20.8,26992.0,0.013496
